GeneId,GeneName,Chromosome,GeneLength,IntronicLength,TranscriptCount,GeneSetId,SplicedFragments,UnsplicedFragments,AdjTPM,RawTPM,FitResiduals,LowMapQualFrags
ENSG00000247498,GPRC5D-AS1,chr12,56933,53511,10,chr12_187,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000111291,GPRC5D,chr12,11595,10252,2,chr12_187,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000013583,HEBP1,chr12,25395,21974,5,chr12_187,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000293237,HTR7P1,chr12,4410,0,1,chr12_188,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000084444,FAM234B,chr12,98140,91445,6,chr12_189,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000111305,GSG1,chr12,20151,17126,10,chr12_189,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000134531,EMP1,chr12,23218,15391,12,chr12_190,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000180861,LINC01559,chr12,16078,12131,5,chr12_191,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000273079,GRIN2B,chr12,544060,512947,10,chr12_192,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000201476,RNA5SP353,chr12,117,0,1,chr12_192,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000201909,RNU6-590P,chr12,106,0,1,chr12_192,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000200475,RN7SKP162,chr12,344,0,1,chr12_192,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000255763,MRPS18CP4,chr12,230,0,1,chr12_193,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000251908,RNU6-491P,chr12,109,0,1,chr12_194,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000255749,GNAI2P1,chr12,314,0,1,chr12_195,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000244573,RPL30P11,chr12,652,315,1,chr12_196,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000171681,ATF7IP,chr12,137255,124138,24,chr12_197,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000121316,PLBD1,chr12,64222,61859,4,chr12_198,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000200830,RN7SKP134,chr12,268,0,1,chr12_198,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256751,PLBD1-AS1,chr12,56798,51754,3,chr12_198,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000070019,GUCY2C,chr12,83967,79803,2,chr12_198,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000197837,H4-16,chr12,3132,681,6,chr12_199,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000246705,H2AJ,chr12,3597,267,3,chr12_200,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000084463,WBP11,chr12,18904,13659,5,chr12_201,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000182993,C12orf60,chr12,102920,98409,5,chr12_202,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000179256,SMCO3,chr12,9532,7430,1,chr12_202,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000111339,ART4,chr12,17957,12715,4,chr12_202,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000111341,MGP,chr12,4993,2111,4,chr12_202,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139055,ERP27,chr12,24498,22629,3,chr12_203,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000111348,ARHGDIB,chr12,19697,17666,9,chr12_204,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139053,PDE6H,chr12,8823,8100,1,chr12_205,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000255727,LINC01489,chr12,5212,4249,1,chr12_206,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000134533,RERG,chr12,240892,236745,9,chr12_207,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256650,RERG-IT1,chr12,2335,2036,1,chr12_207,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000255660,RERG-AS1,chr12,3360,3026,1,chr12_207,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256283,METTL8P1,chr12,610,0,1,chr12_207,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000151490,PTPRO,chr12,279918,259695,26,chr12_207,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000151491,EPS8,chr12,262195,253693,27,chr12_208,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000200105,RNU6-251P,chr12,103,0,1,chr12_208,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000023734,STRAP,chr12,21091,18887,6,chr12_209,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000023697,DERA,chr12,126079,123280,10,chr12_210,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256134,EGLN3P1,chr12,719,0,1,chr12_210,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000188991,SLC15A5,chr12,89200,86286,1,chr12_211,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000008394,MGST1,chr12,262117,254693,19,chr12_212,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256238,SUPT16HP1,chr12,3132,0,1,chr12_212,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000048540,LMO3,chr12,62222,52238,34,chr12_212,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256211,SKP1P2,chr12,810,313,1,chr12_213,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000213235,EEF1A1P16,chr12,1413,0,1,chr12_214,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000212358,RNU6-837P,chr12,107,0,1,chr12_215,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000242991,RPL7P40,chr12,744,0,1,chr12_216,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256896,PSMC1P8,chr12,1295,0,1,chr12_217,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256756,TIMM17BP1,chr12,515,0,1,chr12_218,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256994,LINC02378,chr12,80696,79161,4,chr12_219,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000283665,MIR3974,chr12,95,0,1,chr12_220,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000111404,RERGL,chr12,239238,237700,5,chr12_221,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139144,PIK3C2G,chr12,405455,399403,8,chr12_221,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000255892,NDFIP1P1,chr12,524,0,1,chr12_221,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256138,ZKSCAN7P1,chr12,672,0,1,chr12_221,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139151,PLCZ1,chr12,54931,51520,20,chr12_222,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000255993,PSMC1P9,chr12,1334,0,1,chr12_222,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000177938,CAPZA3,chr12,1069,0,1,chr12_223,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000227525,RPL7P6,chr12,737,0,1,chr12_224,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256844,BORCS8P1,chr12,329,0,1,chr12_225,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000052126,PLEKHA5,chr12,246731,210540,43,chr12_226,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000240993,RN7SL459P,chr12,301,0,1,chr12_226,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000243854,RN7SL67P,chr12,295,0,1,chr12_226,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139154,AEBP2,chr12,316756,310001,9,chr12_227,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000255909,PDCD5P1,chr12,308,0,1,chr12_227,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000200247,RNU6-254P,chr12,106,0,1,chr12_227,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000245205,EEF1A1P4,chr12,1404,0,1,chr12_227,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000200885,RNU1-146P,chr12,164,0,1,chr12_228,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256849,TCP1P3,chr12,1497,0,1,chr12_229,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256287,LINC02398,chr12,84088,83660,1,chr12_230,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256499,LINC02468,chr12,15183,13845,7,chr12_231,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256879,PDE3A-AS1,chr12,8530,8007,1,chr12_232,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000172572,PDE3A,chr12,320046,306755,3,chr12_232,0,4,0.000e+00,0.000e+00,0.3,8.0
ENSG00000131982,UBE2L2,chr12,428,0,1,chr12_232,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139155,SLCO1C1,chr12,58054,53187,9,chr12_233,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000111700,SLCO1B3,chr12,106209,102685,5,chr12_234,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257046,SLCO1B3-SLCO1B7,chr12,274571,270821,2,chr12_234,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000205754,SLCO1B7,chr12,127338,125288,1,chr12_234,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000134538,SLCO1B1,chr12,108602,105830,1,chr12_235,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000084453,SLCO1A2,chr12,154994,143492,17,chr12_236,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000121351,IAPP,chr12,25021,22876,5,chr12_236,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000121350,PYROXD1,chr12,33635,27927,9,chr12_237,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256021,ELOCP31,chr12,769,304,1,chr12_237,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000004700,RECQL,chr12,32759,28995,8,chr12_237,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000111711,GOLT1B,chr12,16627,12845,10,chr12_238,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000134548,SPX,chr12,14953,7721,8,chr12_239,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000111713,GYS2,chr12,68740,65542,1,chr12_239,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000111716,LDHB,chr12,122515,119544,11,chr12_240,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000121361,KCNJ8,chr12,10645,8139,5,chr12_241,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000069431,ABCC9,chr12,145154,127716,20,chr12_242,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000111726,CMAS,chr12,19456,17490,5,chr12_243,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000111728,ST8SIA1,chr12,373268,358808,15,chr12_243,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000283582,SULT6B2P,chr12,18222,17608,1,chr12_243,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000212172,RNU1-149P,chr12,160,0,1,chr12_243,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000111731,C2CD5,chr12,95963,89235,18,chr12_244,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256371,LRRC34P1,chr12,1680,768,1,chr12_245,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257023,ETNK1-DT,chr12,15787,14927,1,chr12_246,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139163,ETNK1,chr12,65590,52303,12,chr12_247,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000241451,RPS27P22,chr12,240,0,1,chr12_248,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000134532,SOX5,chr12,1033040,1021785,23,chr12_249,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000216192,MIR920,chr12,74,0,1,chr12_249,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256120,SOX5-AS1,chr12,36823,33369,18,chr12_249,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000197503,LINC00477,chr12,17204,15498,1,chr12_250,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256852,KNOP1P1,chr12,988,0,1,chr12_250,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000240481,RN7SL38P,chr12,295,0,1,chr12_251,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000060982,BCAT1,chr12,139077,127678,10,chr12_252,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000213736,BRI3P2,chr12,377,0,1,chr12_253,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000226397,LINC02909,chr12,12979,10302,3,chr12_254,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000118308,IRAG2,chr12,103993,97423,21,chr12_254,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258546,CENPUP2,chr12,1185,0,1,chr12_254,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000118307,DNAI7,chr12,86873,83765,15,chr12_254,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000205707,ETFRF1,chr12,14429,11961,10,chr12_255,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000133703,KRAS,chr12,45690,36471,14,chr12_255,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000201439,RNU4-67P,chr12,140,0,1,chr12_256,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000152936,LMNTD1,chr12,239272,236208,11,chr12_257,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256079,FAM133GP,chr12,657,0,1,chr12_257,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000255988,TUBB4BP1,chr12,177,0,1,chr12_257,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000222950,RN7SKP262,chr12,282,0,1,chr12_258,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000255725,TDGP1,chr12,1228,0,1,chr12_259,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000283603,MIR4302,chr12,59,0,1,chr12_260,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000246695,RASSF8-AS1,chr12,23082,11773,20,chr12_261,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000123094,RASSF8,chr12,121660,113596,18,chr12_261,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000123095,BHLHE41,chr12,5007,1158,3,chr12_262,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000123096,SSPN,chr12,177299,170530,8,chr12_262,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000123104,ITPR2,chr12,497842,483993,10,chr12_263,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000212549,RNA5SP354,chr12,135,0,1,chr12_263,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000064102,INTS13,chr12,33145,30105,9,chr12_264,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000111790,FGFR1OP2,chr12,28180,22304,6,chr12_265,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000064115,TM7SF3,chr12,42855,37366,19,chr12_266,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000152944,MED21,chr12,43797,40174,7,chr12_267,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000214700,C12orf71,chr12,1521,501,1,chr12_268,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000211455,STK38L,chr12,81991,75147,13,chr12_269,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000029153,ARNTL2,chr12,92453,85470,9,chr12_270,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000245311,ARNTL2-AS1,chr12,56836,56036,1,chr12_270,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000165935,SMCO2,chr12,55449,53391,6,chr12_271,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257037,RARS1P1,chr12,1652,236,1,chr12_271,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000110841,PPFIBP1,chr12,172133,160477,18,chr12_272,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256377,MRPS35-DT,chr12,14415,12865,4,chr12_273,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000174236,REP15,chr12,1149,0,1,chr12_273,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000230519,HMGB1P49,chr12,568,0,1,chr12_273,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000061794,MRPS35,chr12,45473,43552,5,chr12_274,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000205693,MANSC4,chr12,17809,16146,1,chr12_275,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000087448,KLHL42,chr12,22992,15403,5,chr12_275,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000201612,RN7SKP15,chr12,308,0,1,chr12_276,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000087494,PTHLH,chr12,14649,11251,9,chr12_277,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000123106,CCDC91,chr12,448262,440757,22,chr12_278,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000252237,RNU4-54P,chr12,128,0,1,chr12_278,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000202187,RNA5SP355,chr12,134,0,1,chr12_278,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000064763,FAR2,chr12,192105,178439,25,chr12_279,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000087502,ERGIC2,chr12,43837,38027,11,chr12_279,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257599,OVCH1-AS1,chr12,98199,91205,5,chr12_280,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000187950,OVCH1,chr12,85212,79286,4,chr12_280,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000133687,TMTC1,chr12,283919,269264,9,chr12_281,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000242986,RPL21P99,chr12,422,0,1,chr12_281,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257756,LINC02386,chr12,65928,64860,7,chr12_282,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000251781,RNA5SP356,chr12,93,0,1,chr12_283,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000133704,IPO8,chr12,66881,60101,11,chr12_284,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000110888,CAPRIN2,chr12,113750,104550,44,chr12_285,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000235884,LINC00941,chr12,47435,46085,1,chr12_285,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258118,PPIAP44,chr12,258,0,1,chr12_286,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000110900,TSPAN11,chr12,70174,63067,4,chr12_287,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000245614,DDX11-AS1,chr12,54413,50179,6,chr12_288,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000013573,DDX11,chr12,30939,22601,30,chr12_289,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000270395,MREGP1,chr12,84,0,1,chr12_290,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139146,SINHCAF,chr12,46474,40910,9,chr12_291,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256232,LINC02387,chr12,5820,4954,1,chr12_292,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000170456,DENND5B,chr12,208910,197589,7,chr12_293,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000200388,RNU6-618P,chr12,111,0,1,chr12_293,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000225349,ANKRD49P2,chr12,532,0,1,chr12_293,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000255867,DENND5B-AS1,chr12,25743,24439,2,chr12_293,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000252390,RNU5F-4P,chr12,113,0,1,chr12_293,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000231788,RPL31P50,chr12,295,0,1,chr12_293,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000233381,AK4P3,chr12,37072,34963,2,chr12_293,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139160,ETFBKMT,chr12,25954,19093,6,chr12_293,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000151743,AMN1,chr12,57979,54854,12,chr12_293,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000276058,STMN1P1,chr12,439,0,1,chr12_293,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000223722,IFITM3P2,chr12,401,0,1,chr12_294,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000188375,H3-5,chr12,1113,0,1,chr12_295,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000252421,RNU6-1069P,chr12,132,0,1,chr12_296,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000255760,LINC02422,chr12,82364,80386,4,chr12_297,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000242314,RPL12P32,chr12,493,0,1,chr12_297,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000174718,RESF1,chr12,33737,27099,8,chr12_298,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257530,BICD1-AS1,chr12,3411,3007,1,chr12_299,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000151746,BICD1,chr12,276798,263940,10,chr12_299,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139132,FGD4,chr12,246492,235076,20,chr12_300,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000253063,RNU6-494P,chr12,89,0,1,chr12_300,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000087470,DNM1L,chr12,66450,58411,44,chr12_301,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139131,YARS2,chr12,28407,26266,3,chr12_301,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000057294,PKP2,chr12,106053,95781,17,chr12_302,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000244743,RPL35AP27,chr12,315,0,1,chr12_302,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257316,ASS1P14,chr12,1232,0,1,chr12_303,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000110975,SYT10,chr12,65581,60508,3,chr12_304,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000212475,RNU6-400P,chr12,105,0,1,chr12_305,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000207026,RNU6-472P,chr12,106,0,1,chr12_306,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139133,ALG10,chr12,7226,3027,4,chr12_307,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000250788,TUBB8P4,chr12,2181,861,1,chr12_308,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000272435,RNA5SP357,chr12,118,0,1,chr12_309,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258794,DUX4L27,chr12,1260,0,1,chr12_310,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000256614,AK6P1,chr12,477,0,1,chr12_311,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258368,ZNF970P,chr12,797,576,1,chr12_312,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257173,AK6P2,chr12,470,0,1,chr12_313,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258278,CLUHP8,chr12,5346,3871,1,chr12_314,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000199843,RNA5SP358,chr12,116,0,1,chr12_315,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000201708,RNA5SP359,chr12,112,0,1,chr12_316,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000254381,TUBB8P5,chr12,2226,879,1,chr12_317,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258360,NF1P12,chr12,961,380,1,chr12_318,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000175548,ALG10B,chr12,12959,1703,4,chr12_319,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139117,CPNE8,chr12,260608,255514,9,chr12_320,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257718,CPNE8-AS1,chr12,3141,2617,1,chr12_320,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258144,LINC02406,chr12,58135,56773,4,chr12_321,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139116,KIF21A,chr12,150162,140084,14,chr12_322,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000173208,ABCD2,chr12,69770,63490,1,chr12_323,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000180116,C12orf40,chr12,282133,277700,3,chr12_324,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000151229,SLC2A13,chr12,351064,341052,4,chr12_324,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000229014,RPL30P13,chr12,347,0,1,chr12_324,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000260943,LINC02555,chr12,1950,0,1,chr12_325,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000223914,LINC02471,chr12,55306,47881,5,chr12_326,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000225342,LRRK2-DT,chr12,38906,36630,2,chr12_326,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000188906,LRRK2,chr12,172541,155497,21,chr12_326,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000205592,MUC19,chr12,177437,148111,13,chr12_327,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000207492,RNU6-713P,chr12,106,0,1,chr12_327,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000018236,CNTN1,chr12,379976,372358,11,chr12_328,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000165966,PDZRN4,chr12,386425,381566,5,chr12_329,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000252364,RNA5SP360,chr12,117,0,1,chr12_330,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000258239,MTND2P17,chr12,687,0,1,chr12_331,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257858,MTND1P24,chr12,860,0,1,chr12_332,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000257784,LINC02400,chr12,10527,8805,7,chr12_333,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000151233,GXYLT1,chr12,63029,55545,2,chr12_334,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000015153,YAF2,chr12,81245,70416,19,chr12_335,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000134283,PPHLN1,chr12,221268,209134,26,chr12_336,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000139168,ZCRB1,chr12,14171,4634,12,chr12_336,0,0,0.000e+00,0.000e+00,0.0,0.0
