sample_id	data_type	clf_group	clf_name	feat_name	feat_value	cancer_type	data_value	rank	rank_group
subject_a.tumor	feat_contrib	dna	event	driver.KRAS.mut	1.0	Prostate	1.0	30	19
subject_a.tumor	feat_contrib	dna	event	driver.KRAS.mut	1.0	Skin: Melanoma	1.0	31	19
subject_a.tumor	feat_contrib	dna	event	driver.KRAS.mut	1.0	Skin: Other	0.8685019362316183	34	19
subject_a.tumor	feat_contrib	dna	event	driver.KRAS.mut	1.0	Thyroid gland	1.0	32	19
subject_a.tumor	feat_contrib	dna	event	driver.KRAS.mut	1.0	Urothelial tract	1.1008253797934333	11	19
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Anogenital	0.8660888666867498	36	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Bone/Soft tissue: Cartilaginous neoplasm	1.0	15	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Bone/Soft tissue: GIST	0.9683331014674054	28	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Bone/Soft tissue: Leiomyosarcoma	0.9590395475248327	29	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Bone/Soft tissue: Liposarcoma	0.8674312325780322	35	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Bone/Soft tissue: Osteosarcoma	0.9830379018360365	26	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Bone/Soft tissue: Undiff. sarcoma	1.1619970658730276	4	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Bone/Soft tissue: Other	1.0251365052348733	10	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Breast: Triple negative	0.8798165828598106	34	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Breast: Other	0.7439333103870959	39	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	CNS: Glioma	0.9157881212402631	32	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	CNS: Medulloblastoma	0.9797661372289328	27	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	CNS: Pilocytic astrocytoma	1.0	16	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Colorectum/Small intestine/Appendix	0.921034451237319	31	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Esophagus/Stomach	0.9347543209007588	30	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Gynecologic: Endometrium	0.7548617197651744	38	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Gynecologic: Ovary/Fallopian tube	1.0	17	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	HPB: Bile duct/Gallbladder	1.0190561273606487	12	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	HPB: Liver	1.0111859492424813	13	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	HPB: Pancreas	1.0442620680527497	7	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Head and neck: Adenoid cystic	1.0	18	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Head and neck: Salivary gland	0.7427649171434361	40	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Head and neck: Other	0.8375208869152475	37	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Kidney: Chromophobe	1.0390457527792143	8	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Kidney: Other	1.0	19	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Lung: Non-small cell: LUAD	1.0256445571794104	9	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Lung: Non-small cell: LUSC	0.9916875990904317	25	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Lung: Small cell	1.1041346303524624	6	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Lymphoid tissue	1.0038496051592243	14	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Mesothelium	1.1695553950128388	3	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Myeloid: Acute myeloid leukemia	1.0	20	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Myeloid: Myeloproliferative neoplasm	1.0	21	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	NET: Colorectum/Small intestine	1.1402262946816772	5	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	NET: Lung	1.341627925787222	1	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	NET: Pancreas	1.0190567394960384	11	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Prostate	1.0	22	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Skin: Melanoma	1.0	23	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Skin: Other	1.17157050379014	2	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Thyroid gland	1.0	24	20
subject_a.tumor	feat_contrib	dna	event	driver.PIK3CA.mut	-1e-08	Urothelial tract	0.9107259889923381	33	20
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Anogenital	0.9376899846387713	29	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Bone/Soft tissue: Cartilaginous neoplasm	1.0536389684135719	7	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Bone/Soft tissue: GIST	0.8630206806917718	34	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Bone/Soft tissue: Leiomyosarcoma	0.9074628901313353	33	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Bone/Soft tissue: Liposarcoma	1.252177467355729	3	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Bone/Soft tissue: Osteosarcoma	0.8582529136008837	37	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Bone/Soft tissue: Undiff. sarcoma	1.0	15	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Bone/Soft tissue: Other	1.0411869904949118	9	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Breast: Triple negative	0.8593746025275651	36	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Breast: Other	0.8601780353134315	35	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	CNS: Glioma	0.8080930655246698	38	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	CNS: Medulloblastoma	1.0	16	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	CNS: Pilocytic astrocytoma	1.0	17	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Colorectum/Small intestine/Appendix	0.9992958681405892	25	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Esophagus/Stomach	1.0	18	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Gynecologic: Endometrium	0.7756446806167865	40	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Gynecologic: Ovary/Fallopian tube	1.0	19	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	HPB: Bile duct/Gallbladder	1.0256966950579962	12	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	HPB: Liver	1.010947350092877	14	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	HPB: Pancreas	1.0529074824154558	8	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Head and neck: Adenoid cystic	1.0	20	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Head and neck: Salivary gland	0.9240085429274092	31	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Head and neck: Other	1.0397641496648746	10	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Kidney: Chromophobe	0.9725276592310084	26	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Kidney: Other	1.0	21	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Lung: Non-small cell: LUAD	1.0323430684644472	11	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Lung: Non-small cell: LUSC	0.9277729754444796	30	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Lung: Small cell	1.0682230079091715	6	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Lymphoid tissue	1.1468915473025867	5	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Mesothelium	1.1714049508548303	4	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Myeloid: Acute myeloid leukemia	1.0	22	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Myeloid: Myeloproliferative neoplasm	1.0	23	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	NET: Colorectum/Small intestine	1.2536657689480937	2	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	NET: Lung	0.9230664027783062	32	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	NET: Pancreas	1.0128819102796183	13	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Prostate	0.8043077017990434	39	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Skin: Melanoma	0.953218336799798	28	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Skin: Other	0.9671532544142735	27	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Thyroid gland	1.2807327557068744	1	21
subject_a.tumor	feat_contrib	dna	event	driver.PTEN.mut	-1e-08	Urothelial tract	1.0	24	21
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Anogenital	0.8158835624446643	35	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Bone/Soft tissue: Cartilaginous neoplasm	1.0	13	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Bone/Soft tissue: GIST	1.0	14	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Bone/Soft tissue: Leiomyosarcoma	1.0325549422413247	10	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Bone/Soft tissue: Liposarcoma	1.0	15	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Bone/Soft tissue: Osteosarcoma	1.0	16	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Bone/Soft tissue: Undiff. sarcoma	1.058244879120585	9	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Bone/Soft tissue: Other	1.0	17	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Breast: Triple negative	1.146866842106936	4	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Breast: Other	1.0	18	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	CNS: Glioma	0.62983976704477	40	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	CNS: Medulloblastoma	0.8572308277138746	33	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	CNS: Pilocytic astrocytoma	1.0	19	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Colorectum/Small intestine/Appendix	1.0	20	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Esophagus/Stomach	1.1354542644434675	5	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Gynecologic: Endometrium	0.9559324579876659	29	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Gynecologic: Ovary/Fallopian tube	1.0	21	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	HPB: Bile duct/Gallbladder	0.9856927415353399	28	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	HPB: Liver	0.8470501192870661	34	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	HPB: Pancreas	1.1310805312394696	6	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Head and neck: Adenoid cystic	1.0	22	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Head and neck: Salivary gland	1.0046441562861654	12	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Head and neck: Other	0.8750466749029545	31	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Kidney: Chromophobe	0.9062796391602953	30	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Kidney: Other	0.8626839578798433	32	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Lung: Non-small cell: LUAD	1.0704774460780933	8	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Lung: Non-small cell: LUSC	1.395337909892472	1	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Lung: Small cell	1.3910544358600951	2	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Lymphoid tissue	1.0	23	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Mesothelium	0.9913307708306539	27	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Myeloid: Acute myeloid leukemia	1.0	24	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Myeloid: Myeloproliferative neoplasm	1.0	25	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	NET: Colorectum/Small intestine	1.1774444035498588	3	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	NET: Lung	1.101877541592622	7	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	NET: Pancreas	1.0157618682895677	11	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Prostate	1.0	26	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Skin: Melanoma	0.7350048107682124	37	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Skin: Other	0.73647842492595	36	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Thyroid gland	0.6957775085910493	38	22
subject_a.tumor	feat_contrib	dna	event	driver.TERT.mut	-1e-08	Urothelial tract	0.654492802658454	39	22
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Anogenital	1.0	19	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Bone/Soft tissue: Cartilaginous neoplasm	1.2029508111283858	13	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Bone/Soft tissue: GIST	1.9710221668242973	5	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Bone/Soft tissue: Leiomyosarcoma	0.7418434981757485	30	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Bone/Soft tissue: Liposarcoma	1.0	20	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Bone/Soft tissue: Osteosarcoma	0.6523210699232476	35	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Bone/Soft tissue: Undiff. sarcoma	1.270785234520259	12	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Bone/Soft tissue: Other	1.3623648534693504	10	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Breast: Triple negative	0.38209062250384623	39	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Breast: Other	0.9998981978025925	23	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	CNS: Glioma	0.679888253844523	33	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	CNS: Medulloblastoma	1.8468483417788917	7	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	CNS: Pilocytic astrocytoma	1.0	21	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Colorectum/Small intestine/Appendix	0.7672821890384013	29	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Esophagus/Stomach	0.9485577269452342	25	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Gynecologic: Endometrium	0.7268963388686359	32	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Gynecologic: Ovary/Fallopian tube	0.5491600382140172	37	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	HPB: Bile duct/Gallbladder	1.1479191031947058	14	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	HPB: Liver	1.073378392688625	15	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	HPB: Pancreas	0.562028310731225	36	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Head and neck: Adenoid cystic	3.5889189365716447	2	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Head and neck: Salivary gland	0.5188742850804584	38	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Head and neck: Other	1.0027761727139126	18	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Kidney: Chromophobe	0.8888131278461755	27	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Kidney: Other	1.8675346145168408	6	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Lung: Non-small cell: LUAD	0.9983881755191819	24	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Lung: Non-small cell: LUSC	0.7407038332592327	31	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Lung: Small cell	0.3711763238986498	40	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Lymphoid tissue	1.0	22	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Mesothelium	2.5971104219296053	4	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Myeloid: Acute myeloid leukemia	1.0675793253783357	16	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Myeloid: Myeloproliferative neoplasm	1.0290287991112943	17	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	NET: Colorectum/Small intestine	1.5286030008594294	8	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	NET: Lung	5.1847849161341495	1	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	NET: Pancreas	1.4097248607312274	9	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Prostate	1.3370314829429537	11	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Skin: Melanoma	2.6999964116874895	3	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Skin: Other	0.6787427418462947	34	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Thyroid gland	0.8735431895750405	28	23
subject_a.tumor	feat_contrib	dna	event	driver.TP53.mut	-1e-08	Urothelial tract	0.8957209819285062	26	23
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Anogenital	0.2508343281338259	35	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Bone/Soft tissue: Cartilaginous neoplasm	1.722780781755335	9	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Bone/Soft tissue: GIST	5.39127563639062	2	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Bone/Soft tissue: Leiomyosarcoma	2.29997856305538	6	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Bone/Soft tissue: Liposarcoma	1.0000799974753543	16	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Bone/Soft tissue: Osteosarcoma	1.3195657218636225	12	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Bone/Soft tissue: Undiff. sarcoma	1.3897272598813049	11	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Bone/Soft tissue: Other	1.0906430264208116	15	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Breast: Triple negative	1.5739532792458146	10	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Breast: Other	0.9999633364646612	24	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	CNS: Glioma	3.0643415574425656	3	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	CNS: Medulloblastoma	1.1602900688827515	13	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	CNS: Pilocytic astrocytoma	1.0	17	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Colorectum/Small intestine/Appendix	0.19367422950720953	38	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Esophagus/Stomach	0.12974271513302094	40	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Gynecologic: Endometrium	0.6435602083306915	30	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Gynecologic: Ovary/Fallopian tube	0.5280018996390623	31	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	HPB: Bile duct/Gallbladder	0.9424271837883872	27	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	HPB: Liver	1.1364364518249783	14	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	HPB: Pancreas	0.6873151022958908	29	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Head and neck: Adenoid cystic	1.0	18	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Head and neck: Salivary gland	0.9948817557786749	25	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Head and neck: Other	0.1935913006457388	39	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Kidney: Chromophobe	0.47860344759767	32	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Kidney: Other	1.0	19	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Lung: Non-small cell: LUAD	0.9903709880832009	26	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Lung: Non-small cell: LUSC	0.19888459394776695	37	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Lung: Small cell	1.0	20	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Lymphoid tissue	2.5202969968985096	4	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Mesothelium	2.0024981512176727	8	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Myeloid: Acute myeloid leukemia	1.0	21	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Myeloid: Myeloproliferative neoplasm	11.447888631023458	1	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	NET: Colorectum/Small intestine	2.3372131520449813	5	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	NET: Lung	1.0	22	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	NET: Pancreas	0.8001037525997974	28	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Prostate	0.29179170606868604	34	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Skin: Melanoma	2.2993882769734832	7	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Skin: Other	0.39638155964771016	33	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Thyroid gland	1.0	23	24
subject_a.tumor	feat_contrib	dna	event	sv.LINE	0.0	Urothelial tract	0.20513264896233127	36	24
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Anogenital	0.6803464812791385	32	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Bone/Soft tissue: Cartilaginous neoplasm	41.70410086612738	2	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Bone/Soft tissue: GIST	1.0	18	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Bone/Soft tissue: Leiomyosarcoma	0.530217318194504	35	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Bone/Soft tissue: Liposarcoma	1.000349332020383	17	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Bone/Soft tissue: Osteosarcoma	0.2356358715332931	38	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Bone/Soft tissue: Undiff. sarcoma	0.9947438012455735	27	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Bone/Soft tissue: Other	0.5874769971842836	33	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Breast: Triple negative	0.6805405229211736	31	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Breast: Other	0.9999922710528661	23	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	CNS: Glioma	1.157730835305842	14	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	CNS: Medulloblastoma	10.912145168721121	4	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	CNS: Pilocytic astrocytoma	1.2723579405731194	13	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Colorectum/Small intestine/Appendix	0.33079332778103787	37	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Esophagus/Stomach	0.7021133851762529	30	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Gynecologic: Endometrium	1.0	19	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	Gynecologic: Ovary/Fallopian tube	0.5085340070403579	36	25
subject_a.tumor	feat_contrib	dna	event	sv.SIMPLE_DEL_20KB_1MB	0.0	HPB: Bile duct/Gallbladder	0.8227759493423886	29	25
